Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
14.822553,10208,4606,8,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.822807,5151,4629,2,16,1,32,4,1,40,8704,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
14.822834,42080,4631,4,7,4,256,1,1,126,49152,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
14.823048,43935,4636,16,64,1,256,1,1,64,22656,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)"
14.823094,5184,4637,2,8,1,32,8,1,32,9216,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
14.823124,108479,4645,49,1,36,64,1,1,126,8448,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_sgemm_64x64_nn
14.823233,46048,4647,16,64,1,256,1,1,64,16640,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
14.823704,83615,4658,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.823813,2016,4664,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.823953,13504,4686,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.824018,4513,4692,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.824129,77375,4705,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.824208,1504,4711,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.824321,6688,4733,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.824407,5184,4738,1568,1,1,64,1,1,20,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
14.824452,4000,4744,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.824547,78879,4757,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.824627,1472,4763,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.824720,6752,4785,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.824808,4000,4791,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.824900,78816,4804,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.824979,1504,4810,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.825050,6752,4832,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.825089,4480,4837,1568,1,1,64,1,1,20,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
14.825117,4000,4843,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.825204,78591,4856,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.825283,1504,4862,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.825363,6720,4884,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.825408,4000,4890,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.825492,78207,4903,196,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.825571,1472,4909,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.825636,6752,4931,64,1,1,512,1,1,38,144,26624,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.825673,4511,4936,1568,1,1,64,1,1,20,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
14.825700,4000,4942,1568,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.826450,56512,4958,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.826595,55712,4964,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.827444,4448,4970,4,1,1,256,1,1,38,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,cask_cudnn::computeOffsetsKernel(cask_cudnn::ComputeOffsetsParams)
14.827457,85631,4971,13,2,1,128,1,1,160,16384,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_128x64_relu_xregs_large_nn_v1
14.827758,50399,4976,4,3,1,512,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
14.827809,47360,4978,49,4,1,8,8,1,64,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
14.828048,49054,4996,512,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.828097,18975,4999,8,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.828116,11392,5010,8,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.828131,69214,5006,2,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
14.828200,76863,5017,2,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
14.828277,16671,5008,16,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.828294,6719,5019,16,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.828300,8415,5021,8,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.828309,4446,5032,8,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.828313,64255,5028,2,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
14.828378,90495,5039,2,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
14.828451,16223,5030,16,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.828471,9631,5041,16,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.828684,60351,5070,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.828756,1919,5076,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.829202,7552,5102,128,1,1,512,1,1,38,144,8192,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.829280,3039,5108,784,1,1,64,1,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_min_scalar_kernel_impl(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
14.830446,107551,5128,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.830749,107615,5134,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.831658,4160,5140,25,4,2,256,1,1,32,4224,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void nchwToNhwcKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(int, int, int, int, float const*, float*, float, float)"
14.831676,3871,5142,1,4,128,256,1,1,32,4224,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void nchwToNhwcKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(int, int, int, int, float const*, float*, float, float)"
14.831688,4512,5144,4,1,1,256,1,1,38,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,cask_cudnn::computeOffsetsKernel(cask_cudnn::ComputeOffsetsParams)
14.831708,72768,5145,13,4,1,256,1,1,128,41472,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1
14.831783,4031,5146,25,4,2,256,1,1,32,4224,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(int, int, int, int, float const*, float*, float, float)"
14.831880,58240,5152,4,5,1,512,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
14.831940,89535,5154,49,4,1,8,8,1,64,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
14.832207,28735,5163,128,128,1,3,3,1,18,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void flip_filter<float, float>(float*, float const*, int, int, int, int)"
14.832237,96959,5165,1024,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.832334,25695,5167,16,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.832361,196447,5181,2,1,544,128,1,1,94,13312,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_cgemm_64x32_tn
14.832559,15104,5183,16,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.832775,98463,5199,1024,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.832874,24832,5202,16,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
14.832903,153472,5209,2,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
14.833059,10559,5211,16,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
14.833313,5344,5234,4,32,1,32,4,1,40,8704,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
14.833325,44607,5236,8,4,2,256,1,1,126,49152,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
14.833554,22624,5241,4,128,1,256,1,1,64,22656,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)"
14.833577,6208,5242,4,16,1,32,8,1,32,9216,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
14.833623,96320,5250,25,1,36,256,1,1,57,16384,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_sgemm_32x128_nn
14.833721,27103,5252,4,128,1,256,1,1,64,16640,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
14.833954,3776,5262,4,32,1,32,4,1,40,8704,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
14.833965,35520,5264,8,4,2,256,1,1,126,49152,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
14.834047,1791,5269,1,1,1,64,1,1,24,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<long> >, at::detail::Array<char*, 2>)"
14.834529,7744,5295,128,1,1,512,1,1,38,144,8192,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float const*, float, float, float*, float*, float*, float*, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)"
14.834865,18080,5310,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.835009,11072,5316,49,4,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
14.835157,4288,5322,4,1,1,256,1,1,38,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,cask_cudnn::computeOffsetsKernel(cask_cudnn::ComputeOffsetsParams)
14.835173,17728,5323,13,4,1,128,1,1,128,5376,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_128x32_relu_medium_nn_v1
14.835303,27904,5328,4,1,1,512,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
14.835332,13312,5330,49,4,1,8,8,1,64,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
